id	model	local_AUC	local_P@L	local_P@L2	local_P@L5	short_AUC	short_P@L	short_P@L2	short_P@L5	medium_AUC	medium_P@L	medium_P@L2	medium_P@L5	long_AUC	long_P@L	long_P@L2	long_P@L5	tm_score	plddt
cut0028_ptm0.749_r3	ESM-2 (Unsupervised)	0.700443685054779	0.5053763389587402	0.6739130616188049	0.8888888955116272	0.3758107125759125	0.2473118305206298	0.3695652186870575	0.5	0.4957114160060882	0.3118279576301574	0.4565217494964599	0.6666666865348816	0.5831928253173828	0.3225806355476379	0.5869565010070801	0.8888888955116272	0.92609	86.22910752688173
cut0029_ptm0.729_r3	ESM-2 (Unsupervised)	0.7044038772583008	0.5053763389587402	0.717391312122345	0.8888888955116272	0.3606582581996918	0.2365591377019882	0.3260869681835174	0.5555555820465088	0.5042397379875183	0.3225806355476379	0.47826087474823	0.7222222089767456	0.548879086971283	0.2795698940753937	0.52173912525177	0.8888888955116272	0.93642	84.83766666666666
cut0030_ptm0.696_r3	ESM-2 (Unsupervised)	0.7024826407432556	0.5161290168762207	0.6739130616188049	0.8888888955116272	0.348785251379013	0.2258064448833465	0.3260869681835174	0.5	0.4849241375923157	0.3118279576301574	0.5	0.6666666865348816	0.5303303003311157	0.2903225719928741	0.5	0.7777777910232544	0.92446	83.90430107526882
cut0031_ptm0.594_r3	ESM-2 (Unsupervised)	0.7058985233306885	0.5053763389587402	0.717391312122345	0.8888888955116272	0.3602184355258941	0.2258064448833465	0.3478260934352875	0.5555555820465088	0.4638693928718567	0.3118279576301574	0.4565217494964599	0.6666666865348816	0.5396165251731873	0.2795698940753937	0.52173912525177	0.8333333134651184	0.91623	82.10797849462367
cut0032_ptm0.583_r3	ESM-2 (Unsupervised)	0.6948933601379395	0.5053763389587402	0.717391312122345	0.8888888955116272	0.3666404187679291	0.2365591377019882	0.3695652186870575	0.4444444477558136	0.4744246900081634	0.3225806355476379	0.4565217494964599	0.6666666865348816	0.519700288772583	0.2688172161579132	0.4565217494964599	0.8333333134651184	0.90994	81.18016129032259
cut0033_ptm0.550_r3	ESM-2 (Unsupervised)	0.6781380772590637	0.4623655974864959	0.695652186870575	0.8333333134651184	0.3937834799289703	0.2473118305206298	0.3913043439388275	0.5555555820465088	0.4037395417690277	0.2903225719928741	0.3695652186870575	0.5555555820465088	0.4828916192054748	0.2365591377019882	0.4347825944423675	0.8333333134651184	0.89959	76.34617204301075
cut0034_ptm0.589_r3	ESM-2 (Unsupervised)	0.7121473550796509	0.5268816947937012	0.760869562625885	0.8333333134651184	0.3824029564857483	0.2688172161579132	0.3695652186870575	0.5	0.4072997570037842	0.2688172161579132	0.3913043439388275	0.5	0.4932312965393066	0.2580645084381103	0.4347825944423675	0.8333333134651184	0.91902	80.23510752688172
cut0035_ptm0.621_r3	ESM-2 (Unsupervised)	0.7579630613327026	0.5591397881507874	0.804347813129425	0.8888888955116272	0.4354348182678222	0.3225806355476379	0.4565217494964599	0.5555555820465088	0.5240622162818909	0.3225806355476379	0.47826087474823	0.7777777910232544	0.4962947368621826	0.2473118305206298	0.4565217494964599	0.8333333134651184	0.95932	86.75587096774194
cut0036_ptm0.578_r3	ESM-2 (Unsupervised)	0.7646040320396423	0.5698924660682678	0.804347813129425	0.8888888955116272	0.4508829116821289	0.3118279576301574	0.4565217494964599	0.6111111044883728	0.5507742166519165	0.3440860211849212	0.52173912525177	0.7222222089767456	0.4650606513023376	0.2365591377019882	0.4347825944423675	0.7777777910232544	0.96052	87.31104301075268
cut0037_ptm0.533_r3	ESM-2 (Unsupervised)	0.7436938881874084	0.5591397881507874	0.782608687877655	0.8333333134651184	0.4579613804817199	0.3118279576301574	0.4347825944423675	0.6111111044883728	0.5565689206123352	0.3333333432674408	0.52173912525177	0.8333333134651184	0.4690879285335541	0.2365591377019882	0.4347825944423675	0.7777777910232544	0.95823	86.6591182795699
cut0038_ptm0.667_r3	ESM-2 (Unsupervised)	0.7521446943283081	0.5698924660682678	0.804347813129425	0.8333333134651184	0.4419347643852234	0.301075279712677	0.4347825944423675	0.6111111044883728	0.5618976950645447	0.3548386991024017	0.54347825050354	0.8333333134651184	0.46362966299057	0.2258064448833465	0.4130434691905975	0.7777777910232544	0.96118	88.61669892473117
cut0039_ptm0.521_r3	ESM-2 (Unsupervised)	0.7039952278137207	0.5376344323158264	0.739130437374115	0.7777777910232544	0.4162312150001526	0.301075279712677	0.4130434691905975	0.5	0.5808584094047546	0.3870967626571655	0.5652173757553101	0.7777777910232544	0.4931692481040954	0.2688172161579132	0.4347825944423675	0.7777777910232544	0.94855	88.43511827956989
cut0040_ptm0.563_r3	ESM-2 (Unsupervised)	0.7071192860603333	0.5376344323158264	0.739130437374115	0.8333333134651184	0.4267910122871399	0.2903225719928741	0.4130434691905975	0.5555555820465088	0.5930646657943726	0.3870967626571655	0.5652173757553101	0.8333333134651184	0.4914347529411316	0.2473118305206298	0.4347825944423675	0.8333333134651184	0.9609	89.45024731182794
cut0041_ptm0.647_r3	ESM-2 (Unsupervised)	0.6809161901473999	0.5161290168762207	0.695652186870575	0.8333333134651184	0.3858897686004638	0.2795698940753937	0.3913043439388275	0.5	0.5879265069961548	0.3548386991024017	0.5652173757553101	0.8888888955116272	0.510367214679718	0.2795698940753937	0.47826087474823	0.8333333134651184	0.96692	89.55015053763442
cut0042_ptm0.501_r3	ESM-2 (Unsupervised)	0.6515796780586243	0.5053763389587402	0.695652186870575	0.7777777910232544	0.3823126256465912	0.2795698940753937	0.3913043439388275	0.5	0.5998523831367493	0.3870967626571655	0.5869565010070801	0.8888888955116272	0.5059863924980164	0.3118279576301574	0.4347825944423675	0.8333333134651184	0.95563	85.70364516129031
cut0043_ptm0.524_r3	ESM-2 (Unsupervised)	0.5784137845039368	0.4516128897666931	0.6086956262588501	0.6666666865348816	0.3431054055690765	0.2258064448833465	0.3260869681835174	0.5	0.5322800874710083	0.2903225719928741	0.52173912525177	0.8333333134651184	0.5724068880081177	0.3333333432674408	0.54347825050354	0.8888888955116272	0.51524	86.04941935483869
cut0044_ptm0.492_r3	ESM-2 (Unsupervised)	0.5863047242164612	0.4516128897666931	0.6086956262588501	0.6666666865348816	0.3794741034507751	0.2580645084381103	0.3478260934352875	0.5	0.5262356400489807	0.2903225719928741	0.5	0.7777777910232544	0.592255711555481	0.376344084739685	0.5652173757553101	0.8333333134651184	0.49042	85.84166666666667
cut0045_ptm0.510_r3	ESM-2 (Unsupervised)	0.647253155708313	0.4731182754039764	0.6739130616188049	0.7777777910232544	0.4031781256198883	0.2795698940753937	0.3695652186870575	0.5	0.5399841070175171	0.301075279712677	0.5	0.8333333134651184	0.6856181621551514	0.4623655974864959	0.739130437374115	0.8333333134651184	0.482	86.8095698924731
cut0046_ptm0.553_r3	ESM-2 (Unsupervised)	0.6297047734260559	0.4623655974864959	0.6304348111152649	0.7222222089767456	0.4056530892848968	0.2688172161579132	0.3695652186870575	0.5555555820465088	0.5290567874908447	0.301075279712677	0.5	0.8333333134651184	0.6737852096557617	0.4301075339317322	0.717391312122345	0.8888888955116272	0.48151	89.30106451612905
cut0047_ptm0.572_r3	ESM-2 (Unsupervised)	0.6654684543609619	0.4731182754039764	0.6739130616188049	0.7777777910232544	0.4347448945045471	0.2580645084381103	0.3695652186870575	0.6666666865348816	0.5239894390106201	0.2903225719928741	0.47826087474823	0.8333333134651184	0.6644853353500366	0.4193548262119293	0.717391312122345	0.8888888955116272	0.48301	89.84048387096774
cut0048_ptm0.635_r3	ESM-2 (Unsupervised)	0.7168466448783875	0.5268816947937012	0.739130437374115	0.8333333134651184	0.4831516742706299	0.3225806355476379	0.47826087474823	0.6111111044883728	0.5719136595726013	0.376344084739685	0.5	0.8333333134651184	0.6583142876625061	0.4301075339317322	0.6521739363670349	0.8888888955116272	0.96458	87.9828064516129
cut0049_ptm0.540_r3	ESM-2 (Unsupervised)	0.6960643529891968	0.5053763389587402	0.695652186870575	0.8333333134651184	0.4664175510406494	0.3225806355476379	0.47826087474823	0.6111111044883728	0.5667401552200317	0.3548386991024017	0.5	0.8333333134651184	0.6331526637077332	0.3978494703769684	0.6521739363670349	0.8888888955116272	0.9578	85.2614623655914
cut0050_ptm0.555_r3	ESM-2 (Unsupervised)	0.6646111607551575	0.5053763389587402	0.6304348111152649	0.8333333134651184	0.4336592555046081	0.2903225719928741	0.4130434691905975	0.6111111044883728	0.5186761617660522	0.301075279712677	0.4130434691905975	0.8333333134651184	0.5731160640716553	0.3978494703769684	0.5652173757553101	0.7777777910232544	0.52586	87.98056989247313
cut0051_ptm0.561_r3	ESM-2 (Unsupervised)	0.6439149975776672	0.4731182754039764	0.6521739363670349	0.7777777910232544	0.4277613162994385	0.2795698940753937	0.3913043439388275	0.6111111044883728	0.5421628952026367	0.3118279576301574	0.47826087474823	0.8333333134651184	0.6220341324806213	0.4301075339317322	0.6521739363670349	0.8333333134651184	0.52203	88.87691397849463
cut0052_ptm0.575_r3	ESM-2 (Unsupervised)	0.6321045160293579	0.4838709533214569	0.6304348111152649	0.8333333134651184	0.4246540069580078	0.2688172161579132	0.3913043439388275	0.6111111044883728	0.5561205744743347	0.3333333432674408	0.5	0.8333333134651184	0.6370662450790405	0.4516128897666931	0.6086956262588501	0.8888888955116272	0.53212	89.61505376344087
cut0053_ptm0.574_r3	ESM-2 (Unsupervised)	0.636367678642273	0.4623655974864959	0.6739130616188049	0.7222222089767456	0.3846845626831054	0.2688172161579132	0.3478260934352875	0.5	0.5425689220428467	0.3548386991024017	0.54347825050354	0.7777777910232544	0.6100822687149048	0.4408602118492126	0.6304348111152649	0.6666666865348816	0.53193	88.98602150537636
cut0054_ptm0.520_r3	ESM-2 (Unsupervised)	0.6383211016654968	0.4838709533214569	0.695652186870575	0.7222222089767456	0.378960907459259	0.2688172161579132	0.3913043439388275	0.5	0.58318030834198	0.376344084739685	0.5652173757553101	0.7777777910232544	0.6043418645858765	0.4086021482944488	0.6086956262588501	0.7777777910232544	0.54888	84.60525806451614
cut0055_ptm0.538_r3	ESM-2 (Unsupervised)	0.6484891176223755	0.5161290168762207	0.6739130616188049	0.7777777910232544	0.3439435362815857	0.2580645084381103	0.3260869681835174	0.5	0.5731107592582703	0.4086021482944488	0.52173912525177	0.7222222089767456	0.5126739740371704	0.3870967626571655	0.5652173757553101	0.6111111044883728	0.56617	82.55283870967743
cut0056_ptm0.582_r3	ESM-2 (Unsupervised)	0.6843468546867371	0.5053763389587402	0.717391312122345	0.7777777910232544	0.3910439908504486	0.2580645084381103	0.3695652186870575	0.5	0.6352534890174866	0.4301075339317322	0.6739130616188049	0.7777777910232544	0.5228427052497864	0.3870967626571655	0.54347825050354	0.6111111044883728	0.57942	85.00602150537632
cut0057_ptm0.567_r3	ESM-2 (Unsupervised)	0.6732727885246277	0.5053763389587402	0.717391312122345	0.7222222089767456	0.3371687829494476	0.2150537669658661	0.3260869681835174	0.3888888955116272	0.6047418117523193	0.4193548262119293	0.6304348111152649	0.7777777910232544	0.4950644075870514	0.3655914068222046	0.52173912525177	0.5555555820465088	0.59814	85.67819354838709
cut0058_ptm0.544_r3	ESM-2 (Unsupervised)	0.6749613881111145	0.5161290168762207	0.717391312122345	0.7222222089767456	0.4407799839973449	0.2688172161579132	0.4347825944423675	0.5555555820465088	0.6486515998840332	0.4838709533214569	0.6304348111152649	0.8333333134651184	0.4315698742866516	0.3440860211849212	0.4565217494964599	0.4444444477558136	0.92749	85.73174193548387
cut0059_ptm0.555_r3	ESM-2 (Unsupervised)	0.6840828061103821	0.5161290168762207	0.739130437374115	0.7777777910232544	0.4262212216854095	0.2903225719928741	0.3913043439388275	0.6111111044883728	0.6126352548599243	0.4623655974864959	0.6086956262588501	0.7777777910232544	0.3145509362220764	0.2473118305206298	0.304347813129425	0.3333333432674408	0.94826	84.29208602150537
cut0060_ptm0.595_r3	ESM-2 (Unsupervised)	0.6776235699653625	0.5053763389587402	0.717391312122345	0.7777777910232544	0.4235332608222961	0.2688172161579132	0.3913043439388275	0.6111111044883728	0.5953171849250793	0.4516128897666931	0.52173912525177	0.7777777910232544	0.308388352394104	0.2365591377019882	0.282608687877655	0.3888888955116272	0.96114	88.7633870967742
cut0061_ptm0.590_r3	ESM-2 (Unsupervised)	0.6869320273399353	0.5161290168762207	0.739130437374115	0.7777777910232544	0.4259561896324157	0.2688172161579132	0.3913043439388275	0.6111111044883728	0.5907556414604187	0.4516128897666931	0.52173912525177	0.7777777910232544	0.3534645438194275	0.301075279712677	0.3260869681835174	0.4444444477558136	0.94853	88.53803225806452
cut0062_ptm0.578_r3	ESM-2 (Unsupervised)	0.6505244970321655	0.4838709533214569	0.717391312122345	0.7222222089767456	0.3133533000946045	0.1935483813285827	0.282608687877655	0.4444444477558136	0.5395370721817017	0.3548386991024017	0.5	0.7777777910232544	0.3270254731178283	0.2580645084381103	0.304347813129425	0.3888888955116272	0.65967	82.20913978494625
cut0063_ptm0.577_r3	ESM-2 (Unsupervised)	0.66875159740448	0.4838709533214569	0.739130437374115	0.7777777910232544	0.3295303881168365	0.2365591377019882	0.282608687877655	0.5	0.5640015602111816	0.4193548262119293	0.5	0.7777777910232544	0.3995119929313659	0.3225806355476379	0.3260869681835174	0.5555555820465088	0.91346	84.33148387096774
cut0064_ptm0.566_r3	ESM-2 (Unsupervised)	0.6633003354072571	0.4838709533214569	0.717391312122345	0.7777777910232544	0.3277672529220581	0.2043010741472244	0.304347813129425	0.5	0.5491129755973816	0.3548386991024017	0.5	0.7777777910232544	0.3650834858417511	0.2580645084381103	0.304347813129425	0.5	0.68108	81.82592473118281
cut0065_ptm0.631_r3	ESM-2 (Unsupervised)	0.6556821465492249	0.4731182754039764	0.717391312122345	0.7777777910232544	0.2928954660892486	0.2043010741472244	0.304347813129425	0.3888888955116272	0.5512648820877075	0.3548386991024017	0.5	0.7777777910232544	0.4081131815910339	0.2903225719928741	0.304347813129425	0.5555555820465088	0.69191	87.76109677419355
cut0066_ptm0.612_r3	ESM-2 (Unsupervised)	0.7044092416763306	0.5161290168762207	0.717391312122345	0.8333333134651184	0.3612303435802459	0.2688172161579132	0.3478260934352875	0.5	0.6084316968917847	0.4193548262119293	0.5869565010070801	0.8333333134651184	0.409188449382782	0.301075279712677	0.304347813129425	0.5555555820465088	0.81637	85.24270967741936
cut0067_ptm0.643_r3	ESM-2 (Unsupervised)	0.6377279162406921	0.4838709533214569	0.6739130616188049	0.7777777910232544	0.2987390160560608	0.2043010741472244	0.282608687877655	0.3888888955116272	0.5587418079376221	0.3655914068222046	0.52173912525177	0.7777777910232544	0.3866239190101623	0.2688172161579132	0.3260869681835174	0.5	0.71114	86.57619354838711
cut0068_ptm0.626_r3	ESM-2 (Unsupervised)	0.6714891195297241	0.4838709533214569	0.6739130616188049	0.8333333134651184	0.3855928480625152	0.2688172161579132	0.3695652186870575	0.5555555820465088	0.6226842403411865	0.4516128897666931	0.5652173757553101	0.7777777910232544	0.3902134299278259	0.2903225719928741	0.3260869681835174	0.5555555820465088	0.86247	84.3325806451613
cut0069_ptm0.635_r3	ESM-2 (Unsupervised)	0.6122762560844421	0.4516128897666931	0.6304348111152649	0.7222222089767456	0.3075417280197143	0.1935483813285827	0.304347813129425	0.4444444477558136	0.5528659820556641	0.3655914068222046	0.52173912525177	0.7222222089767456	0.3819629848003387	0.2688172161579132	0.3260869681835174	0.5555555820465088	0.72973	84.8301182795699
cut0070_ptm0.669_r3	ESM-2 (Unsupervised)	0.5816046595573425	0.4408602118492126	0.5869565010070801	0.7222222089767456	0.298783004283905	0.1935483813285827	0.304347813129425	0.4444444477558136	0.545522153377533	0.3548386991024017	0.5	0.7222222089767456	0.3679785430431366	0.2580645084381103	0.304347813129425	0.5	0.74769	86.736
cut0071_ptm0.630_r3	ESM-2 (Unsupervised)	0.6393416523933411	0.4946236610412597	0.5869565010070801	0.8333333134651184	0.3746282458305359	0.2688172161579132	0.3695652186870575	0.5555555820465088	0.6178774237632751	0.4623655974864959	0.6086956262588501	0.7777777910232544	0.4060333371162414	0.3118279576301574	0.3695652186870575	0.5555555820465088	0.94763	83.51150537634409
cut0072_ptm0.649_r3	ESM-2 (Unsupervised)	0.6203347444534302	0.4838709533214569	0.6304348111152649	0.7222222089767456	0.3801374435424804	0.301075279712677	0.3695652186870575	0.5	0.6738059520721436	0.4838709533214569	0.6521739363670349	0.8888888955116272	0.4405130743980407	0.3333333432674408	0.3913043439388275	0.6111111044883728	0.95555	84.27744086021507
cut0073_ptm0.638_r3	ESM-2 (Unsupervised)	0.5959298610687256	0.4838709533214569	0.5869565010070801	0.7222222089767456	0.3798443675041199	0.301075279712677	0.3695652186870575	0.5	0.6660100221633911	0.4516128897666931	0.6304348111152649	0.8888888955116272	0.4263582229614258	0.3118279576301574	0.4130434691905975	0.5555555820465088	0.94645	84.13017204301075
cut0074_ptm0.712_r3	ESM-2 (Unsupervised)	0.5604573488235474	0.4516128897666931	0.54347825050354	0.6666666865348816	0.2978720963001251	0.2258064448833465	0.304347813129425	0.3333333432674408	0.587096095085144	0.376344084739685	0.54347825050354	0.8333333134651184	0.4192965030670166	0.3118279576301574	0.4347825944423675	0.5555555820465088	0.79151	86.99768817204301
